,x_position,y_position,z_position,energy_dep
509,-30.148395538330078,-17.12540054321289,2380.50830078125,0.00036380000528879464
510,-30.155385971069336,-17.126354217529297,2380.50830078125,0.00011854000331368297
512,36.829166412353516,20.25178337097168,-339.1080627441406,9.670999861555174e-05
515,-17.55229377746582,-14.639819145202637,3353.882568359375,0.00010242999996989965
517,52.23598098754883,-3.4963788986206055,-339.6724853515625,2.0999999605919584e-07
520,51.34516906738281,0.9632730484008789,-337.08319091796875,8.951999916462228e-05
523,-35.212764739990234,-46.92083740234375,-334.7250671386719,1.2909999895782676e-05
524,-35.179725646972656,-46.75092697143555,-336.5549011230469,7.711999933235347e-05
526,38.72030258178711,-32.18838119506836,3113.93310546875,0.00010209000174654648
529,54.14789581298828,-69.77400207519531,-340.10565185546875,0.00010340000153519213
531,54.40966796875,-40.642574310302734,-339.51776123046875,0.00010961999942082912
532,6.327657699584961,8.151381492614746,2525.65185546875,6.913999823154882e-05
533,-3.3782618045806885,-27.177457809448242,2478.03759765625,0.00018767999426927418
534,-3.379042387008667,-27.18044090270996,2478.04052734375,8.317999891005456e-05
535,-30.870500564575195,42.86740493774414,2617.0283203125,2.4700000722077675e-05
536,-28.790456771850586,40.64081954956055,2623.29541015625,0.00018721999367699027
538,-28.552980422973633,39.30064392089844,2622.348388671875,0.00021237999317236245
541,8.812068939208984,18.5378475189209,3114.52685546875,8.430999878328294e-05
542,-21.677452087402344,22.39084243774414,2351.9130859375,9.105999924940988e-05
543,-22.915159225463867,22.416507720947266,2364.364990234375,4.661999992094934e-05
544,-30.3680477142334,22.93849754333496,2366.10791015625,4.7220000851666555e-05
545,-30.621145248413086,22.745784759521484,2366.13427734375,0.00019894000433851033
546,-30.924291610717773,23.21828842163086,2365.239990234375,0.00011714999709511176
547,-31.141809463500977,9.48273754119873,2211.865966796875,0.0002121900033671409
548,-38.759727478027344,7.731146335601807,2215.24560546875,4.7220000851666555e-05
549,-38.844886779785156,7.690363883972168,2215.37255859375,0.00016496999887749553
550,-38.86201095581055,7.670793533325195,2215.363037109375,0.00022394000552594662
552,-19.609848022460938,14.196093559265137,3112.40771484375,7.70699989516288e-05
553,-17.549795150756836,10.5287504196167,3110.31787109375,1.2909999895782676e-05
554,-17.053958892822266,13.107495307922363,3110.91943359375,0.00011806000111391768
556,-42.00093460083008,-17.865406036376953,-340.1651611328125,2.0999999605919584e-07
557,-43.237083435058594,-16.632246017456055,-337.7886657714844,1.2829999832320027e-05
558,-43.231285095214844,-16.622840881347656,-337.7813720703125,2.026999936788343e-05
560,31.71321678161621,-64.4842300415039,-25.826467514038086,1.4919999557605479e-05
561,31.7132568359375,-64.48419189453125,-25.826478958129883,4.6090000978438184e-05
562,31.717008590698242,-64.48526000976562,-25.829021453857422,4.4770000386051834e-05
564,0.6764442920684814,-19.87544059753418,6063.72705078125,2.8340000426396728e-05
565,-28.538393020629883,43.74055480957031,2124.716796875,0.0001657599932514131
566,-28.497955322265625,44.320106506347656,2124.434326171875,0.00018628999532666057
569,12.66616153717041,-79.86128234863281,3135.292724609375,7.139999797800556e-05
570,-71.52518463134766,-6.54335880279541,2521.90283203125,1.0959999599435832e-05
571,-71.90801239013672,-6.569635391235352,2521.072021484375,1.0959999599435832e-05
572,-71.41207122802734,-6.968989372253418,2521.46240234375,6.74600014463067e-05
573,-70.63105773925781,-7.465853691101074,2522.5087890625,0.00018906999321188778
575,3.6402294635772705,-36.99916458129883,3353.423828125,5.865999992238358e-05
577,70.24398803710938,-33.36968231201172,3353.001708984375,3.839000055450015e-05
578,70.24217224121094,-33.367530822753906,3353.001220703125,2.5569999706931412e-05
579,70.2415542602539,-33.374752044677734,3352.9990234375,3.3180000173160806e-05
581,7.552405834197998,-53.012298583984375,-937.5253295898438,0.00013985000259708613
582,35.20942687988281,22.670673370361328,2112.909423828125,0.0001708899944787845
583,35.33885192871094,22.2655029296875,2112.873779296875,0.00035434000892564654
584,-55.11621856689453,18.124662399291992,2333.8037109375,1.2350000361038838e-05
585,-45.768577575683594,23.577739715576172,2358.627197265625,3.596000169636682e-05
586,-44.906497955322266,27.48093605041504,2363.36083984375,0.00014105999434832484
587,-45.483497619628906,26.80535888671875,2363.635986328125,9.444000170333311e-05
588,47.1150016784668,8.244820594787598,2242.873779296875,0.0002827199932653457
589,35.60023498535156,25.774621963500977,2247.03857421875,0.0001287500053877011
590,35.60007095336914,25.774415969848633,2247.039306640625,2.1919999198871665e-05
591,35.05306625366211,26.269207000732422,2247.061279296875,0.00021189000108279288
592,-21.37614631652832,41.59151840209961,2070.442138671875,0.00011575999815249816
593,29.288721084594727,41.292030334472656,2179.277099609375,1.2350000361038838e-05
594,28.951704025268555,40.39548873901367,2178.99267578125,0.00021328000002540648
595,28.92674446105957,39.947723388671875,2179.093994140625,0.00029615999665111303
597,7.577401638031006,32.22675704956055,2791.580322265625,0.0001633200008654967
598,7.728286266326904,32.256004333496094,2791.541015625,0.00011932999768760055
600,-42.09107971191406,-30.865339279174805,6066.060546875,1.419000000169035e-05
601,-42.133522033691406,-30.775131225585938,6066.62744140625,0.00013481000496540219
604,68.87187957763672,-25.745515823364258,2126.251708984375,8.148999768309295e-05
605,68.26229858398438,-26.521968841552734,2126.2744140625,4.7220000851666555e-05
606,58.53057861328125,-33.26464080810547,2119.29541015625,9.244999819202349e-05
607,58.527488708496094,-33.2651481628418,2119.29541015625,5.957000030321069e-05
608,58.527191162109375,-33.282135009765625,2119.301025390625,0.00023411000438500196
610,1.7429975271224976,45.299827575683594,-340.43927001953125,6.404000305337831e-05
612,-24.716655731201172,39.18898010253906,-340.2034912109375,2.9770000764983706e-05
616,-57.205101013183594,0.24587102234363556,-338.60443115234375,7.174000347731635e-05
618,60.401527404785156,-5.339126110076904,-26.34422492980957,4.4860000343760476e-05
619,-3.005244255065918,-12.709921836853027,2338.296875,4.7220000851666555e-05
620,-8.847047805786133,-6.488596439361572,2340.692138671875,4.7220000851666555e-05
621,-16.831092834472656,-6.4341654777526855,2348.13671875,0.00013768000644631684
623,-16.92165756225586,-6.623272895812988,2348.279052734375,0.0003395100065972656
625,54.78831481933594,-8.975700378417969,-323.8685302734375,7.694999658269808e-05
626,1.6891945600509644,45.38411331176758,2363.624267578125,7.979999645613134e-05
627,0.9702772498130798,41.167381286621094,2362.242431640625,0.00016715000674594194
628,12.259817123413086,32.83262634277344,2350.158447265625,0.0002941699931398034
629,16.89569664001465,29.41338539123535,2347.299072265625,0.0002503299911040813
630,16.695520401000977,29.410558700561523,2347.39599609375,0.0001910599967231974
632,20.392675399780273,-1.8915151357650757,3354.03271484375,8.951999916462228e-05
635,43.44779586791992,-86.07881164550781,2850.674560546875,1.7559999832883477e-05
637,67.35631561279297,-12.477461814880371,6077.69970703125,3.4010001400019974e-05
638,64.94959259033203,-9.261873245239258,6068.74853515625,0.00013440000475384295
640,20.366865158081055,15.580422401428223,3353.951904296875,2.9580000045825727e-05
641,20.379064559936523,15.586819648742676,3353.9521484375,7.694999658269808e-05
643,-39.838279724121094,-37.62640380859375,-340.5018310546875,0.00012286999844945967
645,-1.6708557605743408,-77.92265319824219,-939.6678466796875,1.419000000169035e-05
646,-2.2681357860565186,-78.12907409667969,-939.8165283203125,2.8300000849412754e-05
647,-5.494615077972412,-74.62184143066406,-939.74560546875,3.4010001400019974e-05
648,6.151345729827881,-68.46195220947266,-952.45703125,0.00013522000517696142
650,-13.324928283691406,-65.04332733154297,3353.398193359375,6.387000030372292e-05
651,-65.40533447265625,-21.42913246154785,2148.451904296875,0.0002242399932583794
652,-56.68277359008789,-28.670690536499023,2146.760009765625,0.00024525998742319643
653,-56.65694808959961,-28.70125389099121,2146.634765625,0.000222250004298985
655,36.13429641723633,-40.48310852050781,2793.85009765625,0.00020989999757148325
659,-21.10037612915039,-47.30651092529297,-338.3845520019531,0.00014869000006001443
660,-4.938098430633545,41.20389175415039,1987.63818359375,8.287999662570655e-05
661,-3.2392187118530273,37.96344757080078,1984.8492431640625,4.383999839774333e-05
662,-50.494041442871094,-31.932878494262695,1944.9530029296875,0.00011580000136746094
663,-50.56057357788086,-31.974214553833008,1944.947998046875,0.000256030005402863
664,55.442604064941406,15.059467315673828,2039.5545654296875,2.3610000425833277e-05
667,-2.372213125228882,-74.54845428466797,-968.7205810546875,1.419000000169035e-05
668,-5.905665874481201,-69.76184844970703,-967.595703125,3.4010001400019974e-05
669,-6.440005302429199,-70.24528503417969,-968.202880859375,5.450000116979936e-06
670,-14.426249504089355,-82.87483215332031,-979.8673706054688,0.0002223899937234819
671,-46.19686508178711,-48.858036041259766,5770.50732421875,3.45799999195151e-05
672,31.603609085083008,38.42536163330078,2376.317138671875,7.052999717416242e-05
673,44.2281494140625,-2.4485557079315186,2359.970703125,9.383999713463709e-05
674,44.20473098754883,-2.4967260360717773,2359.997314453125,0.00029198999982327223
676,-39.52059555053711,-53.020137786865234,3352.387939453125,5.9160000091651455e-05
677,-54.637107849121094,24.31715202331543,2359.232421875,0.00017732000560499728
678,-54.91389846801758,24.566701889038086,2359.19775390625,0.00011575999815249816
679,-21.205896377563477,22.145666122436523,2208.005126953125,2.4700000722077675e-05
680,-20.61783790588379,20.442590713500977,2200.36181640625,8.317999891005456e-05
681,-20.340961456298828,20.431930541992188,2200.44677734375,8.227999933296815e-05
682,-12.850500106811523,19.580059051513672,2193.73583984375,0.00014135999663267285
684,-32.45561218261719,-32.798057556152344,-339.1698913574219,4.813999839825556e-05
685,-34.523738861083984,-34.74946594238281,-337.1571044921875,1.2909999895782676e-05
686,-33.59932327270508,-35.39200210571289,-337.9112548828125,7.639000250492245e-05
688,29.546363830566406,-27.35927391052246,-340.47198486328125,0.00010294000094290823
689,-21.233932495117188,22.562713623046875,5778.63720703125,2.2959999114391394e-05
690,-29.989295959472656,20.78628158569336,-863.783447265625,4.619999890564941e-05
691,32.31945037841797,-80.26763916015625,6097.083984375,8.71700030984357e-05
692,40.53494644165039,-81.87301635742188,6084.40380859375,1.419000000169035e-05
693,40.543792724609375,-81.81147003173828,6084.3701171875,0.00015437000547535717
694,-28.740266799926758,42.51961898803711,3044.65771484375,0.00015171999984886497
697,38.016334533691406,-67.10442352294922,1885.591552734375,0.00030404000426642597
698,37.033538818359375,-74.8399658203125,1882.04052734375,1.2350000361038838e-05
699,29.14849281311035,-73.08749389648438,1872.45458984375,0.0001885800011223182
700,29.08765411376953,-72.89861297607422,1872.290283203125,0.00011436999920988455
701,-60.27375793457031,-24.526517868041992,2399.650634765625,2.3610000425833277e-05
702,-56.343177795410156,-24.35083770751953,2397.2412109375,9.444000170333311e-05
703,-56.272361755371094,-24.228086471557617,2397.03662109375,0.00030126000638119876
705,16.425933837890625,33.301509857177734,-340.50250244140625,3.8559999666176736e-05
706,16.425519943237305,33.30217361450195,-340.5017395019531,5.112999861012213e-05
707,-18.082500457763672,30.31849479675293,2482.3974609375,4.661999992094934e-05
708,34.48518753051758,-63.10859680175781,2538.384033203125,0.0001629799953661859
709,35.34022903442383,-36.54115295410156,2543.35400390625,0.00031669001327827573
710,33.914337158203125,-36.3310546875,2543.213134765625,9.383999713463709e-05
711,35.344547271728516,-36.72844314575195,2543.516845703125,0.00011406999692553654
713,0.49052026867866516,8.664331436157227,3133.697021484375,0.00010276999819325283
716,24.626361846923828,-22.039958953857422,-337.21038818359375,7.711999933235347e-05
719,21.743249893188477,-73.50984954833984,-339.3779296875,0.00010260000271955505
720,-40.97340774536133,-40.808631896972656,2830.807861328125,0.00020033000328112394
721,49.6334342956543,-23.120590209960938,-395.5538024902344,2.8340000426396728e-05
722,-43.255699157714844,22.73190689086914,2018.5418701171875,0.00014135999663267285
723,-43.37766647338867,22.848220825195312,2018.42333984375,2.3610000425833277e-05
724,-14.332335472106934,47.139339447021484,2273.2958984375,1.0959999599435832e-05
725,-13.632689476013184,46.5594482421875,2272.921875,0.00017702000332064927
726,-13.709808349609375,46.82966613769531,2272.79541015625,0.00015449999773409218
727,-13.625203132629395,46.17316818237305,2274.77294921875,0.00011804999667219818
729,57.705352783203125,-59.524696350097656,-326.9111022949219,8.969000191427767e-05
732,-33.221622467041016,-22.570575714111328,-941.6902465820312,6.761000258848071e-05
734,-33.418701171875,38.5641975402832,2227.52197265625,0.0001955600018845871
735,-33.40953826904297,38.58604049682617,2227.56396484375,0.0002520499983802438
736,-14.801835060119629,37.673553466796875,2249.6103515625,9.444000170333311e-05
737,-41.2712516784668,-28.175708770751953,2236.652587890625,1.0959999599435832e-05
738,-36.81812286376953,-34.85124969482422,2239.815185546875,0.0002930799964815378
739,6.29585075378418,32.61934280395508,2192.14990234375,0.00021052999363746494
740,6.544310569763184,32.13379669189453,2191.980224609375,0.00013907000538893044
742,-54.3455810546875,22.77264976501465,-338.7540283203125,2.863000008801464e-05
744,-55.43758010864258,23.157785415649414,-337.7279052734375,6.42099985270761e-05
745,-55.43445587158203,23.15850067138672,-337.7325134277344,5.865999992238358e-05
747,-2.740448236465454,25.321542739868164,-24.321996688842773,5.1229999371571466e-05
748,-3.756650686264038,25.9713077545166,-22.20547866821289,0.00010242999996989965
750,-56.1970100402832,-61.36526107788086,6074.02685546875,2.922999919974245e-05
751,-56.125999450683594,-61.606868743896484,6072.93896484375,6.802000280003995e-05
752,-56.539085388183594,-60.455963134765625,6074.38330078125,3.4010001400019974e-05
753,-60.15256118774414,-66.1686019897461,6077.5361328125,0.00010080000356538221
755,6.735716342926025,-37.0027961730957,3135.476318359375,7.139999797800556e-05
757,68.88536071777344,-15.786931037902832,-336.35882568359375,8.969000191427767e-05
759,6.676723957061768,14.56130313873291,2182.765625,0.00011516000085975975
760,5.6948561668396,14.5822172164917,2182.694091796875,0.00017424000543542206
762,11.601471900939941,4.638918399810791,-334.78826904296875,2.0179999410174787e-05
763,13.72756576538086,3.8871009349823,-333.62774658203125,0.00013297999976202846
765,55.23014450073242,-33.31863021850586,6071.0693359375,1.419000000169035e-05
766,18.84804344177246,-46.63591766357422,6068.2822265625,1.419000000169035e-05
768,32.722816467285156,-70.06441497802734,6081.6123046875,6.761000258848071e-05
769,32.719390869140625,-70.05713653564453,6081.60791015625,5.84599983994849e-05
771,-9.059027671813965,-58.46990966796875,-954.6661376953125,3.4010001400019974e-05
772,-0.8990116715431213,-55.43571090698242,-941.5697631835938,6.720000237692147e-05
773,-0.8935750722885132,-55.44239044189453,-941.5670166015625,6.761000258848071e-05
775,-25.178518295288086,13.431177139282227,-339.85357666015625,0.00011806000111391768
777,24.428531646728516,-78.8302001953125,-340.09088134765625,8.969000191427767e-05
779,-11.94002628326416,-75.05155944824219,-942.4535522460938,5.450000116979936e-06
780,-11.814953804016113,-74.52864837646484,-943.75390625,0.00013522000517696142
781,51.964786529541016,24.910924911499023,2353.597412109375,0.00010540000221226364
782,51.92081069946289,24.70924949645996,2353.55224609375,0.00015033000090625137
783,51.87740707397461,24.683652877807617,2353.5634765625,0.00030494001111947
785,-38.618736267089844,27.816911697387695,3113.48095703125,5.590000000665896e-06
786,-39.81560516357422,27.122663497924805,3114.481689453125,5.1300001359777525e-05
787,-43.2148551940918,24.737743377685547,2216.15380859375,7.052999717416242e-05
788,-32.24439239501953,-15.73952579498291,2113.89453125,4.7220000851666555e-05
789,-33.11268997192383,-15.093791961669922,2107.3076171875,9.444000170333311e-05
790,-33.32862091064453,-15.404397964477539,2107.668701171875,0.0002006699942285195
791,-32.224822998046875,-16.68472671508789,2107.81591796875,0.0002464599965605885
792,28.703125,39.83326721191406,2218.545654296875,0.00011714999709511176
793,34.88032150268555,33.138824462890625,2218.66015625,2.1919999198871665e-05
797,43.97449493408203,-27.06328010559082,3115.139892578125,5.1229999371571466e-05
798,-31.96431541442871,35.664180755615234,2195.521728515625,0.00020732000120915473
799,11.305097579956055,48.45119094848633,2092.058837890625,0.0001407999952789396
800,11.778331756591797,48.54499435424805,2092.412353515625,8.178999996744096e-05
802,37.31624221801758,-30.066898345947266,6084.06396484375,0.00010080000356538221
804,50.27724075317383,-9.921089172363281,-338.0863037109375,0.00010260000271955505
805,39.766170501708984,6.407924652099609,2094.59814453125,1.0959999599435832e-05
806,18.59384536743164,-7.7897443771362305,2113.896240234375,4.7220000851666555e-05
807,18.593246459960938,-7.791023254394531,2113.895751953125,9.105999924940988e-05
808,18.61100196838379,-7.68259334564209,2113.978759765625,0.00023520000104326755
810,-25.424577713012695,-28.685773849487305,-940.1581420898438,1.419000000169035e-05
811,-23.780418395996094,-25.920886993408203,-938.07568359375,0.00013481000496540219
812,-66.6692886352539,-2.8690671920776367,-939.6991577148438,6.802000280003995e-05
813,-66.6193618774414,-2.89994215965271,-939.6844482421875,1.419000000169035e-05
815,-1.3987417221069336,17.82361602783203,2534.377197265625,6.992999988142401e-05
816,-8.265095710754395,23.887964248657227,2542.904541015625,2.1919999198871665e-05
817,-7.682882785797119,33.92299270629883,2539.795166015625,0.00011302000348223373
818,-7.595607280731201,33.890647888183594,2539.870361328125,0.0001601999974809587
821,26.39326286315918,-82.2647705078125,3352.15966796875,5.1229999371571466e-05
822,25.27053451538086,42.60145950317383,2152.658447265625,0.00017702000332064927
824,65.80438232421875,6.695158004760742,-336.964111328125,2.5650000679888763e-05
825,65.8124771118164,6.6924262046813965,-336.9646911621094,2.9580000045825727e-05
827,-5.253811836242676,36.0432243347168,2585.261474609375,3.456999911577441e-05
829,-61.276947021484375,-26.25676155090332,-340.1407775878906,7.729000208200887e-05
831,67.26580047607422,-8.719865798950195,3110.58740234375,3.840000135824084e-05
832,67.2051010131836,-8.750734329223633,3110.5107421875,8.874000195646659e-05
834,-30.447341918945312,20.27190399169922,2793.139404296875,0.00023073000193107873
835,-15.159297943115234,33.820350646972656,2139.38427734375,4.7220000851666555e-05
836,-15.092828750610352,34.409725189208984,2139.295654296875,0.00018658999761100858
837,-15.1266508102417,34.391517639160156,2139.203857421875,0.00016466999659314752
839,9.494190216064453,40.12215805053711,6097.72216796875,1.419000000169035e-05
842,15.931363105773926,-43.065635681152344,-948.8935546875,3.360000118846074e-05
843,15.927508354187012,-43.06816101074219,-948.8904418945312,6.720000237692147e-05
844,59.22137451171875,-21.015098571777344,2530.348876953125,0.00022563000675290823
845,59.31278991699219,-20.927295684814453,2530.36767578125,4.6919998567318544e-05
847,-31.394807815551758,-78.71353912353516,-340.47149658203125,3.840000135824084e-05
848,-31.379297256469727,-78.55461883544922,-340.5610656738281,3.8559999666176736e-05
849,-31.38289451599121,-78.55339813232422,-340.5675048828125,2.5659999664640054e-05
852,-67.1787109375,-48.15980911254883,-340.3831481933594,7.729000208200887e-05
855,63.57836151123047,-42.33233642578125,3353.876708984375,8.414000330958515e-05
856,-63.40999221801758,12.59394645690918,2579.988037109375,0.000221950002014637
858,-61.3682746887207,10.117789268493652,2592.078125,0.0001311899977736175
859,-58.2545280456543,11.026774406433105,2595.42041015625,6.71500019961968e-05
860,-36.968177795410156,-0.8787651658058167,2601.246337890625,8.009999874047935e-05
861,-33.3326416015625,5.030653476715088,2596.71826171875,0.00017303999629803002
862,-58.25114822387695,11.055428504943848,2595.4150390625,0.00010509999992791563
864,-69.19584655761719,-23.896608352661133,6065.7001953125,1.7559999832883477e-05
865,5.113800048828125,-2.3180158138275146,2227.342529296875,2.3610000425833277e-05
866,1.432277798652649,-7.036573886871338,2225.8271484375,0.0001650100020924583
867,2.0508768558502197,-6.862397193908691,2226.448974609375,0.0002540400018915534
869,-43.45789337158203,-59.44351577758789,-939.9634399414062,8.990000424091704e-06
870,-39.0026969909668,-50.880577087402344,-947.4512329101562,2.922999919974245e-05
871,-38.50082015991211,-52.91104507446289,-949.5466918945312,0.00013481000496540219
872,16.978071212768555,-44.03215026855469,2357.140869140625,0.00013827999646309763
873,13.546782493591309,-52.078426361083984,2351.3525390625,0.00017533000209368765
874,13.772933006286621,-51.97829055786133,2351.3994140625,0.00040066000656224787
876,64.28330993652344,-63.25238037109375,3352.730712890625,5.1470000471454114e-05
877,64.28585815429688,-63.252708435058594,3352.730712890625,2.026999936788343e-05
879,24.74582290649414,-22.096099853515625,2793.76025390625,0.00017424000543542206
880,24.612638473510742,-22.313682556152344,2793.559326171875,9.244999819202349e-05
882,-39.93135452270508,23.52002716064453,-340.15911865234375,5.590000000665896e-06
883,-40.530696868896484,23.54937744140625,-339.848876953125,5.759999839938246e-05
885,60.30952453613281,-6.555415153503418,6121.23095703125,6.761000258848071e-05
886,50.13750457763672,-7.96036958694458,6113.33447265625,0.00013481000496540219
888,41.59539031982422,25.7217960357666,-337.7460021972656,2.5650000679888763e-05
889,41.59534454345703,25.72144317626953,-337.74591064453125,5.759999839938246e-05
891,-68.87972259521484,-33.845401763916016,3351.715087890625,7.02499964972958e-05
892,-7.0758490562438965,14.597668647766113,2063.657958984375,4.523000097833574e-05
893,9.013927459716797,-17.124597549438477,2053.636474609375,0.00011516000085975975
894,58.763668060302734,-29.64954376220703,2038.3466796875,1.2350000361038838e-05
895,61.65599060058594,-27.14372444152832,2033.2811279296875,9.105999924940988e-05
896,57.27275848388672,-27.492841720581055,2037.0478515625,0.00010682999709388241
897,57.19194412231445,-27.510417938232422,2037.0826416015625,0.00021019999985583127
900,-60.952980041503906,-33.42844009399414,3351.03466796875,2.5650000679888763e-05
901,-60.95871353149414,-33.42086410522461,3351.043212890625,5.786999827250838e-05
902,1.8062628507614136,21.733976364135742,2819.9072265625,0.0005765900132246315
903,-44.8254508972168,31.31255340576172,6078.1865234375,5.3160001698415726e-05
904,-35.87403106689453,38.84300231933594,6077.0888671875,0.00013481000496540219
907,-32.7170295715332,-12.144521713256836,2165.089111328125,0.0001868899998953566
908,-32.61763381958008,-12.175548553466797,2165.06005859375,0.00013966999540571123
911,39.32522964477539,-8.715850830078125,-339.61993408203125,6.405999738490209e-05
913,9.510931968688965,-58.45992660522461,-328.57879638671875,7.529999948019395e-06
914,9.435726165771484,-58.54446029663086,-328.1614990234375,7.139999797800556e-05
916,14.41147232055664,-7.808065891265869,3353.67431640625,5.8900001022266224e-05
918,5.355569362640381,-60.93509292602539,6080.037109375,3.6419998650671914e-05
919,5.040871620178223,-60.26216506958008,6080.42138671875,1.419000000169035e-05
920,2.986633777618408,-58.46986389160156,6080.40869140625,2.922999919974245e-05
922,-28.854509353637695,10.792922019958496,2287.553955078125,4.383999839774333e-05
923,-30.082231521606445,9.417682647705078,2287.327392578125,0.00018350999744143337
924,-25.86652946472168,21.4932804107666,2273.364501953125,0.00014894000196363777
925,-24.942138671875,21.242923736572266,2274.370361328125,0.00012871000217273831
926,-25.55978775024414,21.59774398803711,2273.5263671875,0.0001893699954962358
927,-3.967378854751587,29.741798400878906,2252.2919921875,0.0001284099998883903
928,-3.9018774032592773,29.98733901977539,2252.5693359375,9.444000170333311e-05
930,-15.300858497619629,-21.0406494140625,-941.1826171875,3.6419998650671914e-05
931,-18.812467575073242,-17.898632049560547,-939.7118530273438,0.0002075299998978153
932,-64.13874816894531,-38.02594757080078,-403.2737121582031,1.419000000169035e-05
935,-10.845985412597656,-53.42961883544922,-337.79656982421875,3.2029998692451045e-05
936,-10.463183403015137,-59.03960037231445,-336.7502746582031,7.67800011090003e-05
938,55.242393493652344,-43.4977912902832,3352.48193359375,5.1300001359777525e-05
939,55.24101638793945,-43.50337600708008,3352.486328125,1.2829999832320027e-05
940,31.443767547607422,42.008548736572266,2223.488037109375,7.052999717416242e-05
